Feature,Importance,model
feature_98,3.551839070934391e-05,Video Injection_feature_importance_0.25_30
feature_90,3.207052401804988e-05,Video Injection_feature_importance_0.25_30
feature_2,3.113297756621353e-05,Video Injection_feature_importance_0.25_30
feature_32,2.9235838961810183e-05,Video Injection_feature_importance_0.25_30
feature_40,2.8919096634406778e-05,Video Injection_feature_importance_0.25_30
feature_33,2.642586934599115e-05,Video Injection_feature_importance_0.25_30
feature_92,1.912582032405236e-05,Video Injection_feature_importance_0.25_30
feature_36,1.5048043704446025e-05,Video Injection_feature_importance_0.25_30
feature_71,1.4667264267428357e-05,Video Injection_feature_importance_0.25_30
feature_89,1.2776918441670587e-05,Video Injection_feature_importance_0.25_30
feature_70,5.28467717370266e-06,Video Injection_feature_importance_0.25_30
feature_87,0.0,Video Injection_feature_importance_0.25_30
feature_68,0.0,Video Injection_feature_importance_0.25_30
feature_108,0.0,Video Injection_feature_importance_0.25_30
feature_114,0.0,Video Injection_feature_importance_0.25_30
feature_100,0.0,Video Injection_feature_importance_0.25_30
feature_107,0.0,Video Injection_feature_importance_0.25_30
feature_101,0.0,Video Injection_feature_importance_0.25_30
feature_94,0.0,Video Injection_feature_importance_0.25_30
feature_93,0.0,Video Injection_feature_importance_0.25_30
feature_86,0.0,Video Injection_feature_importance_0.25_30
feature_115,0.0,Video Injection_feature_importance_0.25_30
feature_102,0.0791447340258215,Video Injection_feature_importance_0.25_50
feature_10,0.0598571956131677,Video Injection_feature_importance_0.25_50
feature_13,0.0574810068631798,Video Injection_feature_importance_0.25_50
feature_78,0.0504809725370739,Video Injection_feature_importance_0.25_50
feature_29,0.0471450278422856,Video Injection_feature_importance_0.25_50
feature_80,0.0428519337883334,Video Injection_feature_importance_0.25_50
feature_28,0.0385829720493309,Video Injection_feature_importance_0.25_50
feature_14,0.0358882997360714,Video Injection_feature_importance_0.25_50
feature_75,0.0332095114780288,Video Injection_feature_importance_0.25_50
feature_111,0.0313386610758648,Video Injection_feature_importance_0.25_50
feature_62,0.0305226683369231,Video Injection_feature_importance_0.25_50
feature_61,0.0277175443044338,Video Injection_feature_importance_0.25_50
feature_7,0.0272996209305813,Video Injection_feature_importance_0.25_50
feature_52,0.0268839663637847,Video Injection_feature_importance_0.25_50
feature_64,0.0266598406984157,Video Injection_feature_importance_0.25_50
feature_79,0.0264495545242646,Video Injection_feature_importance_0.25_50
feature_109,0.0257408659982471,Video Injection_feature_importance_0.25_50
feature_112,0.0244046804145525,Video Injection_feature_importance_0.25_50
feature_65,0.0233195708319948,Video Injection_feature_importance_0.25_50
feature_30,0.0229362200822352,Video Injection_feature_importance_0.25_50
feature_63,0.0222526899701459,Video Injection_feature_importance_0.25_50
feature_60,0.0196918624308252,Video Injection_feature_importance_0.25_50
feature_110,0.0189182295125234,Video Injection_feature_importance_0.25_50
feature_25,0.0172640124860156,Video Injection_feature_importance_0.25_50
feature_72,0.0149298935117352,Video Injection_feature_importance_0.25_50
feature_113,0.0116253097969187,Video Injection_feature_importance_0.25_50
feature_104,0.0112650483388683,Video Injection_feature_importance_0.25_50
feature_55,0.0101667312395157,Video Injection_feature_importance_0.25_50
feature_15,0.0099674814053751,Video Injection_feature_importance_0.25_50
feature_59,0.0097555922898141,Video Injection_feature_importance_0.25_50
feature_77,0.0082344271812923,Video Injection_feature_importance_0.25_50
feature_95,0.0080601255391859,Video Injection_feature_importance_0.25_50
feature_76,0.0078619151545836,Video Injection_feature_importance_0.25_50
feature_106,0.006956670328961,Video Injection_feature_importance_0.25_50
feature_22,0.0065724419500579,Video Injection_feature_importance_0.25_50
feature_38,0.0060250413208358,Video Injection_feature_importance_0.25_50
feature_69,0.0059034576891493,Video Injection_feature_importance_0.25_50
feature_19,0.0056579477233404,Video Injection_feature_importance_0.25_50
feature_88,0.0053780506939394,Video Injection_feature_importance_0.25_50
feature_4,0.0048962610104339,Video Injection_feature_importance_0.25_50
feature_45,0.0047675650508466,Video Injection_feature_importance_0.25_50
feature_27,0.0046877641609001,Video Injection_feature_importance_0.25_50
feature_12,0.0039631789708712,Video Injection_feature_importance_0.25_50
feature_54,0.0035771405045501,Video Injection_feature_importance_0.25_50
feature_16,0.0032062678569917,Video Injection_feature_importance_0.25_50
feature_57,0.0032025493335235,Video Injection_feature_importance_0.25_50
feature_26,0.0029382335550298,Video Injection_feature_importance_0.25_50
feature_37,0.0024914082514992,Video Injection_feature_importance_0.25_50
feature_31,0.0020230012261072,Video Injection_feature_importance_0.25_50
feature_103,0.0018086335323127,Video Injection_feature_importance_0.25_50
feature_105,0.0016279925955147,Video Injection_feature_importance_0.25_50
feature_58,0.001487858308683,Video Injection_feature_importance_0.25_50
feature_1,0.0014144861498785,Video Injection_feature_importance_0.25_50
feature_56,0.001148462369874,Video Injection_feature_importance_0.25_50
feature_81,0.0011360500172396,Video Injection_feature_importance_0.25_50
feature_66,0.0010396063123776,Video Injection_feature_importance_0.25_50
feature_11,0.0009330664306677,Video Injection_feature_importance_0.25_50
feature_53,0.0009237562956872,Video Injection_feature_importance_0.25_50
feature_50,0.0008716330433198,Video Injection_feature_importance_0.25_50
feature_44,0.0007600071519241,Video Injection_feature_importance_0.25_50
feature_51,0.0007467426737379,Video Injection_feature_importance_0.25_50
feature_82,0.0004383282312231,Video Injection_feature_importance_0.25_50
feature_43,0.0004014683702807,Video Injection_feature_importance_0.25_50
feature_47,0.000376295042027,Video Injection_feature_importance_0.25_50
feature_99,0.0003540323502136,Video Injection_feature_importance_0.25_50
feature_48,0.000341897952999,Video Injection_feature_importance_0.25_50
feature_9,0.0003223852565062,Video Injection_feature_importance_0.25_50
feature_91,0.0003135341623386,Video Injection_feature_importance_0.25_50
feature_24,0.000261507785586,Video Injection_feature_importance_0.25_50
feature_67,0.0002164276370851,Video Injection_feature_importance_0.25_50
feature_97,0.0002025659134552,Video Injection_feature_importance_0.25_50
feature_8,0.0001982610137717,Video Injection_feature_importance_0.25_50
feature_49,0.0001876930107852,Video Injection_feature_importance_0.25_50
feature_85,0.0001814910909707,Video Injection_feature_importance_0.25_50
feature_35,0.0001570710386327,Video Injection_feature_importance_0.25_50
feature_23,0.0001517712552953,Video Injection_feature_importance_0.25_50
feature_89,0.0001411434498111,Video Injection_feature_importance_0.25_50
feature_3,0.0001179101737292,Video Injection_feature_importance_0.25_50
feature_73,0.0001164372563152,Video Injection_feature_importance_0.25_50
feature_83,0.000109985176878,Video Injection_feature_importance_0.25_50
feature_41,0.00010760667156,Video Injection_feature_importance_0.25_50
feature_34,0.0001057925689513,Video Injection_feature_importance_0.25_50
feature_5,0.0001038231438337,Video Injection_feature_importance_0.25_50
feature_74,9.268019102966188e-05,Video Injection_feature_importance_0.25_50
feature_33,9.05216893265156e-05,Video Injection_feature_importance_0.25_50
feature_17,7.661860520376886e-05,Video Injection_feature_importance_0.25_50
feature_84,7.521590041396752e-05,Video Injection_feature_importance_0.25_50
feature_20,7.438547557927893e-05,Video Injection_feature_importance_0.25_50
feature_96,7.417724231743323e-05,Video Injection_feature_importance_0.25_50
feature_46,6.975461703536829e-05,Video Injection_feature_importance_0.25_50
feature_39,5.313483266105263e-05,Video Injection_feature_importance_0.25_50
feature_6,5.152621091955241e-05,Video Injection_feature_importance_0.25_50
feature_21,5.110202637522302e-05,Video Injection_feature_importance_0.25_50
feature_98,5.0557765831000216e-05,Video Injection_feature_importance_0.25_50
feature_18,4.194652035451799e-05,Video Injection_feature_importance_0.25_50
feature_2,3.951353279102651e-05,Video Injection_feature_importance_0.25_50
feature_32,3.417910301846103e-05,Video Injection_feature_importance_0.25_50
feature_40,2.80005907405695e-05,Video Injection_feature_importance_0.25_50
feature_92,2.78278600425638e-05,Video Injection_feature_importance_0.25_50
feature_42,2.6729169834693117e-05,Video Injection_feature_importance_0.25_50
feature_70,2.373569707728319e-05,Video Injection_feature_importance_0.25_50
feature_90,2.326458631285859e-05,Video Injection_feature_importance_0.25_50
feature_36,2.3138201725847816e-05,Video Injection_feature_importance_0.25_50
feature_71,1.112076951355483e-05,Video Injection_feature_importance_0.25_50
feature_93,0.0,Video Injection_feature_importance_0.25_50
feature_107,0.0,Video Injection_feature_importance_0.25_50
feature_108,0.0,Video Injection_feature_importance_0.25_50
feature_114,0.0,Video Injection_feature_importance_0.25_50
feature_68,0.0,Video Injection_feature_importance_0.25_50
feature_101,0.0,Video Injection_feature_importance_0.25_50
feature_100,0.0,Video Injection_feature_importance_0.25_50
feature_86,0.0,Video Injection_feature_importance_0.25_50
feature_87,0.0,Video Injection_feature_importance_0.25_50
feature_94,0.0,Video Injection_feature_importance_0.25_50
feature_115,0.0,Video Injection_feature_importance_0.25_50
feature_102,0.0711887919247185,Video Injection_feature_importance_0.25_100
feature_10,0.0619437105197512,Video Injection_feature_importance_0.25_100
feature_29,0.0611851277996377,Video Injection_feature_importance_0.25_100
feature_13,0.0466225116546874,Video Injection_feature_importance_0.25_100
feature_78,0.0434956097022201,Video Injection_feature_importance_0.25_100
feature_28,0.0385313489309513,Video Injection_feature_importance_0.25_100
feature_80,0.0360724747506259,Video Injection_feature_importance_0.25_100
feature_52,0.0352803806330462,Video Injection_feature_importance_0.25_100
feature_14,0.0348968566819127,Video Injection_feature_importance_0.25_100
feature_59,0.0313354348908024,Video Injection_feature_importance_0.25_100
feature_64,0.0291009409889634,Video Injection_feature_importance_0.25_100
feature_30,0.0282886930063998,Video Injection_feature_importance_0.25_100
feature_61,0.0272521644832252,Video Injection_feature_importance_0.25_100
feature_79,0.0268981533689981,Video Injection_feature_importance_0.25_100
feature_111,0.0256291485799556,Video Injection_feature_importance_0.25_100
feature_62,0.0254136449585192,Video Injection_feature_importance_0.25_100
feature_7,0.0234009002517102,Video Injection_feature_importance_0.25_100
feature_63,0.0226520791199048,Video Injection_feature_importance_0.25_100
feature_109,0.0219691943628748,Video Injection_feature_importance_0.25_100
feature_25,0.0217381371755456,Video Injection_feature_importance_0.25_100
feature_110,0.0210023310613404,Video Injection_feature_importance_0.25_100
feature_75,0.020478375367067,Video Injection_feature_importance_0.25_100
feature_60,0.0195488758899193,Video Injection_feature_importance_0.25_100
feature_65,0.0167715831297925,Video Injection_feature_importance_0.25_100
feature_15,0.0162994434968577,Video Injection_feature_importance_0.25_100
feature_112,0.0152402805097281,Video Injection_feature_importance_0.25_100
feature_77,0.0148393164808693,Video Injection_feature_importance_0.25_100
feature_113,0.0145964936026783,Video Injection_feature_importance_0.25_100
feature_72,0.012831322153322,Video Injection_feature_importance_0.25_100
feature_38,0.0118336198162896,Video Injection_feature_importance_0.25_100
feature_45,0.0116524817301392,Video Injection_feature_importance_0.25_100
feature_55,0.0114558474945935,Video Injection_feature_importance_0.25_100
feature_95,0.0096042583359107,Video Injection_feature_importance_0.25_100
feature_104,0.0078274363067049,Video Injection_feature_importance_0.25_100
feature_22,0.0069269438109252,Video Injection_feature_importance_0.25_100
feature_76,0.0061746727232641,Video Injection_feature_importance_0.25_100
feature_27,0.0060914072055931,Video Injection_feature_importance_0.25_100
feature_88,0.0052621533036778,Video Injection_feature_importance_0.25_100
feature_106,0.0051766657655151,Video Injection_feature_importance_0.25_100
feature_19,0.0045194711959265,Video Injection_feature_importance_0.25_100
feature_57,0.0039936061322335,Video Injection_feature_importance_0.25_100
feature_66,0.0036290619366468,Video Injection_feature_importance_0.25_100
feature_12,0.0034602200675945,Video Injection_feature_importance_0.25_100
feature_54,0.0034284371145059,Video Injection_feature_importance_0.25_100
feature_69,0.0033732092888002,Video Injection_feature_importance_0.25_100
feature_56,0.0028989316203172,Video Injection_feature_importance_0.25_100
feature_31,0.0027641226511986,Video Injection_feature_importance_0.25_100
feature_4,0.00270204407324,Video Injection_feature_importance_0.25_100
feature_16,0.0024755859886166,Video Injection_feature_importance_0.25_100
feature_26,0.0022309078529184,Video Injection_feature_importance_0.25_100
feature_37,0.0015112184998876,Video Injection_feature_importance_0.25_100
feature_103,0.0014887746538427,Video Injection_feature_importance_0.25_100
feature_58,0.0014685145126755,Video Injection_feature_importance_0.25_100
